CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-0.67029,0.9184203,-1.2879095,0,-0.14421743,0.47598246,-0.120013416,0.14801489,1,-0.6666082,-1.4771812,0.7869881,-1.0887488,24.0
-0.6639488,-0.5794707,-0.593381,0,-0.7402622,0.23139022,0.36716643,0.57220215,2,-0.9873295,-0.30994138,0.7869881,-0.49530163,21.6
-0.6639548,-0.5794707,-0.593381,0,-0.7402622,1.4448218,-0.26581177,0.57220215,2,-0.9873295,-0.30994138,0.5731835,-1.2242715,34.7
-0.6624201,-0.5794707,-1.3068777,0,-0.8352838,1.147817,-0.8098885,1.1018196,3,-1.1061151,0.11026495,0.6677408,-1.3797661,33.4
-0.6513388,-0.5794707,-1.3068777,0,-0.8352838,1.384468,-0.5111797,1.1018196,3,-1.1061151,0.11026495,0.7869881,-1.0388193,36.2
-0.6631814,-0.5794707,-1.3068777,0,-0.8352838,0.24568456,-0.35115713,1.1018196,3,-1.1061151,0.11026495,0.64094955,-1.055938,28.7
-0.64552623,0.46073142,-0.47665355,0,-0.26515406,-0.4182087,-0.070228614,0.8591851,5,-0.57751894,-1.5238708,0.71869665,-0.025964862,22.9
-0.62852967,0.46073142,-0.47665355,0,-0.26515406,-0.16408686,0.9788083,1.0477988,5,-0.57751894,-1.5238708,0.7869881,0.9326805,27.1
-0.6083821,0.46073142,-0.47665355,0,-0.26515406,-1.0233363,1.1174945,1.1114438,5,-0.57751894,-1.5238708,0.24748608,2.4705074,16.5
-0.6208289,0.46073142,-0.47665355,0,-0.26515406,-0.43091476,0.6160904,1.3580924,5,-0.57751894,-1.5238708,0.25168863,0.64023656,18.9
-0.6042583,0.46073142,-0.47665355,0,-0.26515406,0.16150671,0.9147992,1.2394109,5,-0.57751894,-1.5238708,0.5568986,1.1181327,15.0
-0.63671076,0.46073142,-0.47665355,0,-0.26515406,-0.42297345,0.5094087,1.1813759,5,-0.57751894,-1.5238708,0.7869881,0.093865804,18.9
-0.6438677,0.46073142,-0.47665355,0,-0.26515406,-0.61356485,-1.0517004,0.8061798,5,-0.57751894,-1.5238708,0.4507843,0.44194537,21.7
-0.48194396,-0.5794707,-0.437258,0,-0.14421743,-0.5182691,-0.24091937,0.44665316,4,-0.6012761,1.1841255,0.7869881,-0.6208385,20.4
-0.4794667,-0.5794707,-0.437258,0,-0.14421743,-0.28479472,0.56630564,0.32787493,4,-0.6012761,1.1841255,-0.09974937,-0.33552742,18.2
-0.48265997,-0.5794707,-0.437258,0,-0.14421743,-0.7009192,-0.4293904,0.34562397,4,-0.6012761,1.1841255,0.7197473,-0.5908809,19.9
-0.35379896,-0.5794707,-0.437258,0,-0.14421743,-0.5405048,-1.3966379,0.34562397,4,-0.6012761,1.1841255,0.2590431,-0.86049986,23.1
-0.43528646,-0.5794707,-0.437258,0,-0.14421743,-0.45315042,0.46673602,0.22921549,4,-0.6012761,1.1841255,0.2537899,0.29358357,17.5
-0.42969444,-0.5794707,-0.437258,0,-0.14421743,-1.3012819,-1.1370457,0.00607102,4,-0.6012761,1.1841255,-1.9863647,-0.13152997,20.2
-0.45292956,-0.5794707,-0.437258,0,-0.14421743,-0.87086314,0.032897044,0.00607102,4,-0.6012761,1.1841255,0.47442362,-0.19001876,18.2
-0.29402393,-0.5794707,-0.437258,0,-0.14421743,-1.1202202,1.0499294,0.0067480947,4,-0.6012761,1.1841255,-0.28098422,1.1994463,13.6
-0.41479146,-0.5794707,-0.437258,0,-0.14421743,-0.49285695,0.7334403,0.110437244,4,-0.6012761,1.1841255,0.55742395,0.17375292,19.6
-0.29986063,-0.5794707,-0.437258,0,-0.14421743,-0.2117347,0.82234174,0.09331693,4,-0.6012761,1.1841255,0.7869881,0.8713386,15.2
-0.373587,-0.5794707,-0.437258,0,-0.14421743,-0.73427266,1.1174945,0.15052973,4,-0.6012761,1.1841255,0.6630129,1.036819,14.5
-0.44554,-0.5794707,-0.437258,0,-0.14421743,-0.55797565,0.9076871,0.2977451,4,-0.6012761,1.1841255,0.65198123,0.52611214,15.6
-0.4182657,-0.5794707,-0.437258,0,-0.14421743,-1.0741606,0.60897833,0.32434446,4,-0.6012761,1.1841255,-1.9863647,0.5560698,13.9
-0.46921015,-0.5794707,-0.437258,0,-0.14421743,-0.73427266,0.77255696,0.43432075,4,-0.6012761,1.1841255,-0.26469934,0.31355536,16.6
-0.38345385,-0.5794707,-0.437258,0,-0.14421743,-0.36261952,0.7192161,0.32376412,4,-0.6012761,1.1841255,-1.9863647,0.6659146,14.8
-0.43867308,-0.5794707,-0.437258,0,-0.14421743,0.34892157,0.9183553,0.32439283,4,-0.6012761,1.1841255,0.3163028,0.026817694,18.4
-0.36935145,-0.5794707,-0.437258,0,-0.14421743,0.6332203,0.6658752,0.22007497,4,-0.6012761,1.1841255,-0.088717684,-0.09015986,21.0
-0.3305729,-0.5794707,-0.437258,0,-0.14421743,-0.89309883,0.9076871,0.21717322,4,-0.6012761,1.1841255,-1.1425064,1.4248421,12.7
-0.26292798,-0.5794707,-0.437258,0,-0.14421743,-0.322913,1.1174945,0.18912299,4,-0.6012761,1.1841255,-0.27257913,0.061055027,14.5
-0.25287685,-0.5794707,-0.437258,0,-0.14421743,-0.5166809,0.47740418,0.09965241,4,-0.6012761,1.1841255,-1.9863647,2.153812,13.2
-0.32425582,-0.5794707,-0.437258,0,-0.14421743,-0.91215795,0.9396916,0.0015733097,4,-0.6012761,1.1841255,-1.216051,0.818556,13.1
-0.18495397,-0.5794707,-0.437258,0,-0.14421743,-0.28479472,1.0072567,-0.011678008,4,-0.6012761,1.1841255,-1.9863647,1.1024406,13.5
-0.6528131,-0.5794707,-0.7553404,0,-0.4811123,-0.5436813,-0.0133317,-0.2048861,5,-0.76757604,0.3437129,0.7869881,-0.41826764,18.9
-0.64276195,-0.5794707,-0.7553404,0,-0.4811123,-0.68980134,-0.25514358,-0.1963743,5,-0.76757604,0.3437129,-0.2289777,-0.17147353,20.0
-0.64798844,-0.5794707,-0.7553404,0,-0.4811123,-0.675507,-0.96279895,0.072666146,5,-0.76757604,0.3437129,0.7869881,-0.5480842,21.0
-0.6193154,-0.5794707,-0.7553404,0,-0.4811123,-0.4912687,-1.3646334,0.030639157,5,-0.76757604,0.3437129,0.6047026,-0.35407263,24.7
-0.6638521,2.0210345,-1.1945275,0,-1.0944338,0.5077477,-1.6633422,0.7820953,3,-0.9279367,-0.07649343,0.72027266,-1.1829014,30.8
-0.66205156,2.0210345,-1.1945275,0,-1.0944338,1.1891118,-1.8767056,0.7820953,3,-0.9279367,-0.07649343,0.7197473,-1.5167154,34.9
-0.6336987,-0.5794707,-0.6167265,0,-0.92166716,0.7856934,-2.335437,0.9367585,3,-1.040783,-0.26325178,0.18339723,-1.1087205,26.6
-0.6294511,-0.5794707,-0.6167265,0,-0.92166716,-0.16885164,-2.203863,0.9367585,3,-1.040783,-0.26325178,0.07623229,-0.97034466,25.3
-0.62405545,-0.5794707,-0.6167265,0,-0.92166716,-0.102144666,-2.207419,0.9367585,3,-1.040783,-0.26325178,0.6588104,-0.7378161,24.7
-0.63513374,-0.5794707,-0.6167265,0,-0.92166716,-0.3276778,-1.0161399,0.9367585,3,-1.040783,-0.26325178,0.39247397,-0.43681288,21.2
-0.62041205,-0.5794707,-0.6167265,0,-0.92166716,-0.9423349,-1.2366154,0.63666934,3,-1.040783,-0.26325178,0.7869881,-0.3426602,19.3
-0.61529434,-0.5794707,-0.6167265,0,-0.92166716,-0.77715576,-1.2543956,0.63666934,3,-1.040783,-0.26325178,0.7869881,0.2194027,20.0
-0.6029351,-0.5794707,-0.6167265,0,-0.92166716,-0.38961998,0.6018662,0.92152435,3,-1.040783,-0.26325178,0.56845564,0.88275105,16.6
-0.5955033,-0.5794707,-0.6167265,0,-0.92166716,-1.3918129,0.9503598,1.0088669,3,-1.040783,-0.26325178,0.7869881,2.5960443,14.4
-0.6058051,-0.5794707,-0.6167265,0,-0.92166716,-1.0693958,-0.23380725,1.1141521,3,-1.040783,-0.26325178,0.7869881,0.5118466,19.4
-0.6453933,1.1680689,-0.8020314,0,-0.9994121,-0.4960335,-0.81344455,1.4657472,4,-0.9813902,-0.7768373,0.7165954,0.119543806,19.7
-0.6590969,1.1680689,-0.8020314,0,-0.9994121,-0.25461775,-0.19824667,1.4657472,4,-0.9813902,-0.7768373,0.63306975,-0.45393154,20.5
-0.65600634,1.1680689,-0.8020314,0,-0.9994121,0.37433374,-1.6882347,1.4657472,4,-0.9813902,-0.7768373,0.7869881,-1.0459521,25.0
-0.65715134,1.1680689,-0.8020314,0,-0.9994121,-0.44044432,-1.6775664,1.4657472,4,-0.9813902,-0.7768373,0.7869881,-0.59658706,23.4
